model,cue_family,cue_group,cue_display,issue_id,n_pairs,base_liberal,base_neutral,base_conservative,cue_liberal,cue_neutral,cue_conservative,delta_liberal_pp,delta_neutral_pp,delta_conservative_pp
gemma,implicit_demographic,black_man,Black-man name,CC25_323d,105,0.8380952380952381,0.1619047619047619,0.0,0.7904761904761904,0.20952380952380953,0.0,-4.761904761904767,4.761904761904762,0.0
gemma,implicit_demographic,black_man,Black-man name,CC25_321d,105,0.580952380952381,0.38095238095238093,0.0380952380952381,0.5238095238095238,0.41904761904761906,0.05714285714285714,-5.714285714285716,3.809523809523813,1.9047619047619042
gemma,implicit_demographic,black_man,Black-man name,CC25_321e,105,0.580952380952381,0.4,0.01904761904761905,0.5619047619047619,0.4380952380952381,0.0,-1.904761904761909,3.809523809523807,-1.9047619047619049
gemma,implicit_demographic,black_man,Black-man name,CC25_326a,105,0.4,0.6,0.0,0.3904761904761905,0.5904761904761905,0.01904761904761905,-0.9523809523809545,-0.952380952380949,1.9047619047619049
gemma,implicit_demographic,black_man,Black-man name,CC25_326b,105,0.6952380952380952,0.3047619047619048,0.0,0.5523809523809524,0.42857142857142855,0.01904761904761905,-14.28571428571428,12.380952380952376,1.9047619047619049
gemma,implicit_demographic,black_man,Black-man name,CC25_326c,105,0.7333333333333333,0.26666666666666666,0.0,0.7238095238095238,0.2761904761904762,0.0,-0.952380952380949,0.9523809523809545,0.0
gemma,implicit_demographic,black_man,Black-man name,CC25_340d,105,0.638095238095238,0.29523809523809524,0.06666666666666667,0.5714285714285714,0.3142857142857143,0.11428571428571428,-6.666666666666665,1.9047619047619035,4.761904761904762
gemma,implicit_demographic,black_man,Black-man name,CC25_343a,105,0.5714285714285714,0.4,0.02857142857142857,0.6,0.3904761904761905,0.009523809523809525,2.857142857142858,-0.9523809523809545,-1.9047619047619047
gemma,implicit_demographic,black_man,Black-man name,CC25_343b,105,0.5142857142857142,0.29523809523809524,0.19047619047619047,0.5238095238095238,0.3619047619047619,0.11428571428571428,0.9523809523809601,6.666666666666665,-7.619047619047619
gemma,implicit_demographic,black_man,Black-man name,CC25_343c,105,0.5714285714285714,0.23809523809523808,0.19047619047619047,0.5333333333333333,0.34285714285714286,0.12380952380952381,-3.809523809523807,10.476190476190478,-6.666666666666665
gemma,implicit_demographic,black_man,Black-man name,CC25_326d,105,0.3238095238095238,0.4666666666666667,0.20952380952380953,0.3333333333333333,0.47619047619047616,0.19047619047619047,0.952380952380949,0.952380952380949,-1.9047619047619064
gemma,implicit_demographic,black_man,Black-man name,CC25_326e,105,0.4666666666666667,0.4857142857142857,0.047619047619047616,0.42857142857142855,0.5523809523809524,0.01904761904761905,-3.809523809523813,6.6666666666666705,-2.8571428571428568
llama,implicit_demographic,black_man,Black-man name,CC25_324,105,0.5523809523809524,0.44761904761904764,0.0,0.3904761904761905,0.6095238095238096,0.0,-16.190476190476193,16.190476190476193,0.0
llama,implicit_demographic,black_man,Black-man name,CC25_321a,105,0.5619047619047619,0.42857142857142855,0.009523809523809525,0.580952380952381,0.4,0.01904761904761905,1.904761904761909,-2.8571428571428523,0.9523809523809524
llama,implicit_demographic,black_man,Black-man name,CC25_321b,105,0.0761904761904762,0.6952380952380952,0.22857142857142856,0.12380952380952381,0.6857142857142857,0.19047619047619047,4.761904761904762,-0.952380952380949,-3.8095238095238098
llama,implicit_demographic,black_man,Black-man name,CC25_321c,105,0.7714285714285715,0.22857142857142856,0.0,0.7047619047619048,0.2857142857142857,0.009523809523809525,-6.666666666666665,5.7142857142857135,0.9523809523809524
llama,implicit_demographic,black_man,Black-man name,CC25_323a,105,0.8857142857142857,0.11428571428571428,0.0,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0
llama,implicit_demographic,black_man,Black-man name,CC25_323b,105,0.3238095238095238,0.4857142857142857,0.19047619047619047,0.37142857142857144,0.4666666666666667,0.1619047619047619,4.761904761904762,-1.9047619047619035,-2.8571428571428554
llama,implicit_demographic,black_man,Black-man name,CC25_323c,105,0.6666666666666666,0.3333333333333333,0.0,0.6571428571428571,0.3238095238095238,0.01904761904761905,-0.952380952380949,-0.952380952380949,1.9047619047619049
llama,implicit_demographic,black_man,Black-man name,CC25_323d,105,0.9428571428571428,0.05714285714285714,0.0,0.9523809523809523,0.047619047619047616,0.0,0.952380952380949,-0.9523809523809524,0.0
llama,implicit_demographic,black_man,Black-man name,CC25_321d,105,0.41904761904761906,0.4380952380952381,0.14285714285714285,0.4857142857142857,0.4,0.11428571428571428,6.666666666666665,-3.809523809523807,-2.8571428571428568
llama,implicit_demographic,black_man,Black-man name,CC25_321e,105,0.4666666666666667,0.4857142857142857,0.047619047619047616,0.2761904761904762,0.5428571428571428,0.18095238095238095,-19.047619047619047,5.714285714285711,13.333333333333334
llama,implicit_demographic,black_man,Black-man name,CC25_326a,105,0.7619047619047619,0.23809523809523808,0.0,0.819047619047619,0.18095238095238095,0.0,5.714285714285716,-5.7142857142857135,0.0
llama,implicit_demographic,black_man,Black-man name,CC25_326b,105,0.8666666666666667,0.13333333333333333,0.0,0.819047619047619,0.18095238095238095,0.0,-4.761904761904767,4.761904761904762,0.0
llama,implicit_demographic,black_man,Black-man name,CC25_326c,105,0.8761904761904762,0.12380952380952381,0.0,0.819047619047619,0.18095238095238095,0.0,-5.714285714285716,5.7142857142857135,0.0
llama,implicit_demographic,black_man,Black-man name,CC25_340d,105,0.4666666666666667,0.4380952380952381,0.09523809523809523,0.5047619047619047,0.3904761904761905,0.10476190476190476,3.809523809523807,-4.761904761904762,0.9523809523809532
llama,implicit_demographic,black_man,Black-man name,CC25_343a,101,0.5544554455445545,0.39603960396039606,0.04950495049504951,0.6039603960396039,0.36633663366336633,0.0297029702970297,4.950495049504944,-2.970297029702973,-1.9801980198019806
llama,implicit_demographic,black_man,Black-man name,CC25_343b,105,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.5619047619047619,0.3047619047619048,0.13333333333333333,2.857142857142858,-2.8571428571428523,0.0
llama,implicit_demographic,black_man,Black-man name,CC25_343c,105,0.8761904761904762,0.11428571428571428,0.009523809523809525,0.8761904761904762,0.11428571428571428,0.009523809523809525,0.0,0.0,0.0
llama,implicit_demographic,black_man,Black-man name,CC25_326d,105,0.5714285714285714,0.37142857142857144,0.05714285714285714,0.6,0.34285714285714286,0.05714285714285714,2.857142857142858,-2.857142857142858,0.0
llama,implicit_demographic,black_man,Black-man name,CC25_326e,105,0.6952380952380952,0.29523809523809524,0.009523809523809525,0.6666666666666666,0.3142857142857143,0.01904761904761905,-2.857142857142858,1.9047619047619035,0.9523809523809524
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_324,35,0.5428571428571428,0.45714285714285713,0.0,0.6285714285714286,0.37142857142857144,0.0,8.571428571428575,-8.57142857142857,0.0
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_321a,35,0.42857142857142855,0.5714285714285714,0.0,0.4857142857142857,0.5142857142857142,0.0,5.714285714285716,-5.714285714285716,0.0
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_321b,35,0.37142857142857144,0.45714285714285713,0.17142857142857143,0.45714285714285713,0.4,0.14285714285714285,8.57142857142857,-5.714285714285711,-2.857142857142858
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_321c,35,0.8,0.2,0.0,0.8285714285714286,0.17142857142857143,0.0,2.857142857142858,-2.857142857142858,0.0
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_323a,35,0.8285714285714286,0.17142857142857143,0.0,0.9142857142857143,0.08571428571428572,0.0,8.571428571428562,-8.571428571428571,0.0
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_323b,35,0.08571428571428572,0.6857142857142857,0.22857142857142856,0.05714285714285714,0.6,0.34285714285714286,-2.857142857142857,-8.571428571428575,11.428571428571429
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_323c,35,0.6857142857142857,0.3142857142857143,0.0,0.7142857142857143,0.2857142857142857,0.0,2.857142857142858,-2.857142857142858,0.0
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_323d,35,0.9428571428571428,0.05714285714285714,0.0,0.9714285714285714,0.02857142857142857,0.0,2.857142857142858,-2.857142857142857,0.0
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_321d,35,0.5428571428571428,0.37142857142857144,0.08571428571428572,0.45714285714285713,0.42857142857142855,0.11428571428571428,-8.57142857142857,5.714285714285711,2.8571428571428568
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_321e,35,0.6285714285714286,0.3142857142857143,0.05714285714285714,0.6285714285714286,0.3142857142857143,0.05714285714285714,0.0,0.0,0.0
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_326a,35,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_326b,35,0.8571428571428571,0.14285714285714285,0.0,0.9142857142857143,0.08571428571428572,0.0,5.714285714285716,-5.7142857142857135,0.0
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_326c,35,0.9142857142857143,0.08571428571428572,0.0,0.9428571428571428,0.05714285714285714,0.0,2.857142857142858,-2.857142857142857,0.0
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_340d,35,0.6,0.37142857142857144,0.02857142857142857,0.6,0.34285714285714286,0.05714285714285714,0.0,-2.857142857142858,2.857142857142857
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_343a,35,0.8,0.2,0.0,0.8285714285714286,0.17142857142857143,0.0,2.857142857142858,-2.857142857142858,0.0
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_343b,35,0.7428571428571429,0.2571428571428571,0.0,0.7428571428571429,0.2,0.05714285714285714,0.0,-5.714285714285711,5.714285714285714
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_343c,35,0.8857142857142857,0.11428571428571428,0.0,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_326d,35,0.6857142857142857,0.2857142857142857,0.02857142857142857,0.7714285714285715,0.22857142857142856,0.0,8.571428571428575,-5.7142857142857135,-2.857142857142857
gpt56terra,implicit_demographic,black_man,Black-man name,CC25_326e,35,0.6571428571428571,0.34285714285714286,0.0,0.6,0.37142857142857144,0.02857142857142857,-5.714285714285716,2.857142857142858,2.857142857142857
sonnet5,implicit_demographic,black_man,Black-man name,CC25_343c,35,0.5428571428571428,0.45714285714285713,0.0,0.45714285714285713,0.5428571428571428,0.0,-8.57142857142857,8.57142857142857,0.0
sonnet5,implicit_demographic,black_man,Black-man name,CC25_323d,35,0.9142857142857143,0.08571428571428572,0.0,0.8857142857142857,0.11428571428571428,0.0,-2.857142857142858,2.8571428571428568,0.0
sonnet5,implicit_demographic,black_man,Black-man name,CC25_340d,35,0.5142857142857142,0.45714285714285713,0.02857142857142857,0.6,0.37142857142857144,0.02857142857142857,8.571428571428575,-8.57142857142857,0.0
sonnet5,implicit_demographic,black_man,Black-man name,CC25_326e,35,0.3142857142857143,0.5714285714285714,0.11428571428571428,0.34285714285714286,0.5714285714285714,0.08571428571428572,2.857142857142858,0.0,-2.8571428571428568
sonnet5,implicit_demographic,black_man,Black-man name,CC25_321c,35,0.45714285714285713,0.5142857142857142,0.02857142857142857,0.6,0.4,0.0,14.285714285714285,-11.428571428571422,-2.857142857142857
sonnet5,implicit_demographic,black_man,Black-man name,CC25_323a,35,0.6857142857142857,0.3142857142857143,0.0,0.7142857142857143,0.2857142857142857,0.0,2.857142857142858,-2.857142857142858,0.0
sonnet5,implicit_demographic,black_man,Black-man name,CC25_326b,35,0.6,0.4,0.0,0.6571428571428571,0.34285714285714286,0.0,5.714285714285716,-5.714285714285716,0.0
sonnet5,implicit_demographic,black_man,Black-man name,CC25_321b,35,0.08571428571428572,0.6857142857142857,0.22857142857142856,0.05714285714285714,0.6571428571428571,0.2857142857142857,-2.857142857142857,-2.857142857142858,5.7142857142857135
sonnet5,implicit_demographic,black_man,Black-man name,CC25_323b,35,0.2857142857142857,0.6285714285714286,0.08571428571428572,0.2571428571428571,0.5714285714285714,0.17142857142857143,-2.857142857142858,-5.714285714285716,8.571428571428571
sonnet5,implicit_demographic,black_man,Black-man name,CC25_326d,35,0.3142857142857143,0.6285714285714286,0.05714285714285714,0.22857142857142856,0.6857142857142857,0.08571428571428572,-8.571428571428571,5.714285714285716,2.857142857142857
sonnet5,implicit_demographic,black_man,Black-man name,CC25_321e,35,0.2571428571428571,0.6285714285714286,0.11428571428571428,0.37142857142857144,0.5142857142857142,0.11428571428571428,11.428571428571432,-11.428571428571432,0.0
sonnet5,implicit_demographic,black_man,Black-man name,CC25_323c,35,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0
sonnet5,implicit_demographic,black_man,Black-man name,CC25_326a,35,0.45714285714285713,0.5428571428571428,0.0,0.4857142857142857,0.5142857142857142,0.0,2.857142857142858,-2.857142857142858,0.0
sonnet5,implicit_demographic,black_man,Black-man name,CC25_343a,35,0.45714285714285713,0.5142857142857142,0.02857142857142857,0.3142857142857143,0.6,0.08571428571428572,-14.285714285714285,8.571428571428575,5.714285714285714
sonnet5,implicit_demographic,black_man,Black-man name,CC25_326c,35,0.7714285714285715,0.22857142857142856,0.0,0.7142857142857143,0.2857142857142857,0.0,-5.714285714285716,5.7142857142857135,0.0
sonnet5,implicit_demographic,black_man,Black-man name,CC25_343b,35,0.3142857142857143,0.5714285714285714,0.11428571428571428,0.4,0.5142857142857142,0.08571428571428572,8.571428571428575,-5.714285714285716,-2.8571428571428568
sonnet5,implicit_demographic,black_man,Black-man name,CC25_324,35,0.2857142857142857,0.7142857142857143,0.0,0.3142857142857143,0.6857142857142857,0.0,2.857142857142858,-2.857142857142858,0.0
sonnet5,implicit_demographic,black_man,Black-man name,CC25_321a,35,0.2571428571428571,0.6857142857142857,0.05714285714285714,0.2571428571428571,0.7142857142857143,0.02857142857142857,0.0,2.857142857142858,-2.857142857142857
sonnet5,implicit_demographic,black_man,Black-man name,CC25_321d,35,0.45714285714285713,0.45714285714285713,0.08571428571428572,0.37142857142857144,0.5142857142857142,0.11428571428571428,-8.57142857142857,5.714285714285711,2.8571428571428568
qwen,implicit_demographic,white_woman,White-woman name,CC25_324,105,0.4380952380952381,0.5523809523809524,0.009523809523809525,0.42857142857142855,0.5714285714285714,0.0,-0.9523809523809545,1.904761904761898,-0.9523809523809524
qwen,implicit_demographic,white_woman,White-woman name,CC25_321a,105,0.18095238095238095,0.7238095238095238,0.09523809523809523,0.1619047619047619,0.7619047619047619,0.0761904761904762,-1.9047619047619035,3.809523809523807,-1.9047619047619035
qwen,implicit_demographic,white_woman,White-woman name,CC25_321b,105,0.1619047619047619,0.6952380952380952,0.14285714285714285,0.1523809523809524,0.7142857142857143,0.13333333333333333,-0.9523809523809518,1.904761904761909,-0.9523809523809518
qwen,implicit_demographic,white_woman,White-woman name,CC25_321c,105,0.6190476190476191,0.38095238095238093,0.0,0.5904761904761905,0.4095238095238095,0.0,-2.857142857142858,2.857142857142858,0.0
qwen,implicit_demographic,white_woman,White-woman name,CC25_323a,105,0.7904761904761904,0.20952380952380953,0.0,0.8380952380952381,0.1619047619047619,0.0,4.761904761904767,-4.761904761904762,0.0
qwen,implicit_demographic,white_woman,White-woman name,CC25_323b,105,0.47619047619047616,0.45714285714285713,0.06666666666666667,0.4,0.5142857142857142,0.08571428571428572,-7.619047619047614,5.714285714285711,1.9047619047619049
qwen,implicit_demographic,white_woman,White-woman name,CC25_323c,105,0.638095238095238,0.3619047619047619,0.0,0.5904761904761905,0.4095238095238095,0.0,-4.761904761904756,4.761904761904762,0.0
qwen,implicit_demographic,white_woman,White-woman name,CC25_323d,105,0.9333333333333333,0.06666666666666667,0.0,0.9428571428571428,0.05714285714285714,0.0,0.952380952380949,-0.9523809523809524,0.0
qwen,implicit_demographic,white_woman,White-woman name,CC25_321d,105,0.8095238095238095,0.13333333333333333,0.05714285714285714,0.7428571428571429,0.20952380952380953,0.047619047619047616,-6.666666666666665,7.6190476190476195,-0.9523809523809524
qwen,implicit_demographic,white_woman,White-woman name,CC25_321e,105,0.6571428571428571,0.24761904761904763,0.09523809523809523,0.6095238095238096,0.3333333333333333,0.05714285714285714,-4.761904761904756,8.57142857142857,-3.8095238095238093
qwen,implicit_demographic,white_woman,White-woman name,CC25_326a,105,0.6761904761904762,0.3238095238095238,0.0,0.6666666666666666,0.3333333333333333,0.0,-0.9523809523809601,0.952380952380949,0.0
qwen,implicit_demographic,white_woman,White-woman name,CC25_326b,105,0.8952380952380953,0.08571428571428572,0.01904761904761905,0.8952380952380953,0.09523809523809523,0.009523809523809525,0.0,0.9523809523809518,-0.9523809523809524
qwen,implicit_demographic,white_woman,White-woman name,CC25_326c,105,0.8571428571428571,0.14285714285714285,0.0,0.8380952380952381,0.1619047619047619,0.0,-1.904761904761898,1.9047619047619064,0.0
qwen,implicit_demographic,white_woman,White-woman name,CC25_340d,105,0.5619047619047619,0.3523809523809524,0.08571428571428572,0.5714285714285714,0.37142857142857144,0.05714285714285714,0.952380952380949,1.9047619047619035,-2.857142857142857
qwen,implicit_demographic,white_woman,White-woman name,CC25_343a,105,0.7904761904761904,0.20952380952380953,0.0,0.7428571428571429,0.24761904761904763,0.009523809523809525,-4.761904761904756,3.8095238095238098,0.9523809523809524
qwen,implicit_demographic,white_woman,White-woman name,CC25_343b,105,0.7619047619047619,0.17142857142857143,0.06666666666666667,0.7333333333333333,0.22857142857142856,0.0380952380952381,-2.857142857142858,5.7142857142857135,-2.8571428571428568
qwen,implicit_demographic,white_woman,White-woman name,CC25_343c,105,0.7904761904761904,0.1619047619047619,0.047619047619047616,0.819047619047619,0.14285714285714285,0.0380952380952381,2.857142857142858,-1.9047619047619064,-0.9523809523809518
qwen,implicit_demographic,white_woman,White-woman name,CC25_326d,105,0.5523809523809524,0.4095238095238095,0.0380952380952381,0.5142857142857142,0.45714285714285713,0.02857142857142857,-3.809523809523818,4.761904761904762,-0.9523809523809528
qwen,implicit_demographic,white_woman,White-woman name,CC25_326e,105,0.5333333333333333,0.4095238095238095,0.05714285714285714,0.5047619047619047,0.4666666666666667,0.02857142857142857,-2.857142857142858,5.714285714285716,-2.857142857142857
gemma,implicit_demographic,white_woman,White-woman name,CC25_324,105,0.4,0.5904761904761905,0.009523809523809525,0.3047619047619048,0.6857142857142857,0.009523809523809525,-9.523809523809524,9.523809523809524,0.0
gemma,implicit_demographic,white_woman,White-woman name,CC25_321a,105,0.24761904761904763,0.638095238095238,0.11428571428571428,0.18095238095238095,0.7047619047619048,0.11428571428571428,-6.666666666666668,6.666666666666677,0.0
gemma,implicit_demographic,white_woman,White-woman name,CC25_321b,105,0.12380952380952381,0.6857142857142857,0.19047619047619047,0.11428571428571428,0.7619047619047619,0.12380952380952381,-0.9523809523809532,7.619047619047614,-6.666666666666665
gemma,implicit_demographic,white_woman,White-woman name,CC25_321c,105,0.5523809523809524,0.44761904761904764,0.0,0.41904761904761906,0.580952380952381,0.0,-13.333333333333336,13.333333333333336,0.0
gemma,implicit_demographic,white_woman,White-woman name,CC25_323a,105,0.6761904761904762,0.3238095238095238,0.0,0.638095238095238,0.3619047619047619,0.0,-3.809523809523818,3.809523809523807,0.0
gemma,implicit_demographic,white_woman,White-woman name,CC25_323b,105,0.5619047619047619,0.4,0.0380952380952381,0.47619047619047616,0.44761904761904764,0.0761904761904762,-8.571428571428575,4.761904761904762,3.8095238095238098
gemma,implicit_demographic,white_woman,White-woman name,CC25_323c,105,0.7523809523809524,0.24761904761904763,0.0,0.6285714285714286,0.37142857142857144,0.0,-12.380952380952381,12.380952380952381,0.0
gemma,implicit_demographic,white_woman,White-woman name,CC25_323d,105,0.8380952380952381,0.1619047619047619,0.0,0.7333333333333333,0.26666666666666666,0.0,-10.476190476190483,10.476190476190474,0.0
gemma,implicit_demographic,white_woman,White-woman name,CC25_321d,105,0.580952380952381,0.38095238095238093,0.0380952380952381,0.5142857142857142,0.4380952380952381,0.047619047619047616,-6.666666666666677,5.714285714285716,0.9523809523809518
gemma,implicit_demographic,white_woman,White-woman name,CC25_321e,105,0.580952380952381,0.4,0.01904761904761905,0.5904761904761905,0.3904761904761905,0.01904761904761905,0.952380952380949,-0.9523809523809545,0.0
gemma,implicit_demographic,white_woman,White-woman name,CC25_326a,105,0.4,0.6,0.0,0.45714285714285713,0.5333333333333333,0.009523809523809525,5.714285714285711,-6.666666666666665,0.9523809523809524
gemma,implicit_demographic,white_woman,White-woman name,CC25_326b,105,0.6952380952380952,0.3047619047619048,0.0,0.5904761904761905,0.4,0.009523809523809525,-10.476190476190473,9.523809523809524,0.9523809523809524
gemma,implicit_demographic,white_woman,White-woman name,CC25_326c,105,0.7333333333333333,0.26666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,-6.666666666666665,6.666666666666665,0.0
gemma,implicit_demographic,white_woman,White-woman name,CC25_340d,105,0.638095238095238,0.29523809523809524,0.06666666666666667,0.6476190476190476,0.26666666666666666,0.08571428571428572,0.9523809523809601,-2.857142857142858,1.9047619047619049
gemma,implicit_demographic,white_woman,White-woman name,CC25_343a,105,0.5714285714285714,0.4,0.02857142857142857,0.5714285714285714,0.41904761904761906,0.009523809523809525,0.0,1.9047619047619035,-1.9047619047619047
gemma,implicit_demographic,white_woman,White-woman name,CC25_343b,105,0.5142857142857142,0.29523809523809524,0.19047619047619047,0.49523809523809526,0.3904761904761905,0.11428571428571428,-1.904761904761898,9.523809523809524,-7.619047619047619
gemma,implicit_demographic,white_woman,White-woman name,CC25_343c,105,0.5714285714285714,0.23809523809523808,0.19047619047619047,0.5047619047619047,0.37142857142857144,0.12380952380952381,-6.666666666666665,13.333333333333336,-6.666666666666665
gemma,implicit_demographic,white_woman,White-woman name,CC25_326d,105,0.3238095238095238,0.4666666666666667,0.20952380952380953,0.4095238095238095,0.4857142857142857,0.10476190476190476,8.57142857142857,1.9047619047619035,-10.476190476190476
gemma,implicit_demographic,white_woman,White-woman name,CC25_326e,105,0.4666666666666667,0.4857142857142857,0.047619047619047616,0.4666666666666667,0.5142857142857142,0.01904761904761905,0.0,2.8571428571428523,-2.8571428571428568
llama,implicit_demographic,white_woman,White-woman name,CC25_324,105,0.5523809523809524,0.44761904761904764,0.0,0.5238095238095238,0.4666666666666667,0.009523809523809525,-2.857142857142858,1.9047619047619035,0.9523809523809524
llama,implicit_demographic,white_woman,White-woman name,CC25_321a,105,0.5619047619047619,0.42857142857142855,0.009523809523809525,0.5619047619047619,0.4380952380952381,0.0,0.0,0.9523809523809545,-0.9523809523809524
llama,implicit_demographic,white_woman,White-woman name,CC25_321b,105,0.0761904761904762,0.6952380952380952,0.22857142857142856,0.13333333333333333,0.7523809523809524,0.11428571428571428,5.7142857142857135,5.714285714285716,-11.428571428571429
llama,implicit_demographic,white_woman,White-woman name,CC25_321c,105,0.7714285714285715,0.22857142857142856,0.0,0.7238095238095238,0.2761904761904762,0.0,-4.761904761904767,4.7619047619047645,0.0
llama,implicit_demographic,white_woman,White-woman name,CC25_323a,105,0.8857142857142857,0.11428571428571428,0.0,0.9047619047619048,0.09523809523809523,0.0,1.904761904761909,-1.9047619047619049,0.0
llama,implicit_demographic,white_woman,White-woman name,CC25_323b,105,0.3238095238095238,0.4857142857142857,0.19047619047619047,0.4095238095238095,0.42857142857142855,0.1619047619047619,8.57142857142857,-5.714285714285716,-2.8571428571428554
llama,implicit_demographic,white_woman,White-woman name,CC25_323c,105,0.6666666666666666,0.3333333333333333,0.0,0.6952380952380952,0.3047619047619048,0.0,2.857142857142858,-2.8571428571428523,0.0
llama,implicit_demographic,white_woman,White-woman name,CC25_323d,105,0.9428571428571428,0.05714285714285714,0.0,0.9333333333333333,0.06666666666666667,0.0,-0.952380952380949,0.9523809523809524,0.0
llama,implicit_demographic,white_woman,White-woman name,CC25_321d,105,0.41904761904761906,0.4380952380952381,0.14285714285714285,0.47619047619047616,0.37142857142857144,0.1523809523809524,5.714285714285711,-6.666666666666665,0.9523809523809545
llama,implicit_demographic,white_woman,White-woman name,CC25_321e,105,0.4666666666666667,0.4857142857142857,0.047619047619047616,0.2857142857142857,0.580952380952381,0.13333333333333333,-18.0952380952381,9.523809523809529,8.571428571428571
llama,implicit_demographic,white_woman,White-woman name,CC25_326a,105,0.7619047619047619,0.23809523809523808,0.0,0.8285714285714286,0.17142857142857143,0.0,6.666666666666677,-6.666666666666665,0.0
llama,implicit_demographic,white_woman,White-woman name,CC25_326b,105,0.8666666666666667,0.13333333333333333,0.0,0.8666666666666667,0.10476190476190476,0.02857142857142857,0.0,-2.8571428571428568,2.857142857142857
llama,implicit_demographic,white_woman,White-woman name,CC25_326c,105,0.8761904761904762,0.12380952380952381,0.0,0.8095238095238095,0.19047619047619047,0.0,-6.666666666666665,6.666666666666665,0.0
llama,implicit_demographic,white_woman,White-woman name,CC25_340d,105,0.4666666666666667,0.4380952380952381,0.09523809523809523,0.42857142857142855,0.45714285714285713,0.11428571428571428,-3.809523809523813,1.9047619047619035,1.9047619047619049
llama,implicit_demographic,white_woman,White-woman name,CC25_343a,97,0.5773195876288659,0.3711340206185567,0.05154639175257732,0.7319587628865979,0.24742268041237114,0.020618556701030927,15.463917525773196,-12.371134020618557,-3.092783505154639
llama,implicit_demographic,white_woman,White-woman name,CC25_343b,105,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.6190476190476191,0.26666666666666666,0.11428571428571428,8.571428571428575,-6.666666666666665,-1.9047619047619049
llama,implicit_demographic,white_woman,White-woman name,CC25_343c,105,0.8761904761904762,0.11428571428571428,0.009523809523809525,0.8666666666666667,0.12380952380952381,0.009523809523809525,-0.952380952380949,0.9523809523809532,0.0
llama,implicit_demographic,white_woman,White-woman name,CC25_326d,105,0.5714285714285714,0.37142857142857144,0.05714285714285714,0.6476190476190476,0.3333333333333333,0.01904761904761905,7.619047619047626,-3.809523809523813,-3.8095238095238093
llama,implicit_demographic,white_woman,White-woman name,CC25_326e,105,0.6952380952380952,0.29523809523809524,0.009523809523809525,0.6666666666666666,0.3238095238095238,0.009523809523809525,-2.857142857142858,2.857142857142858,0.0
gpt56terra,implicit_demographic,white_woman,White-woman name,CC25_324,35,0.5428571428571428,0.45714285714285713,0.0,0.7428571428571429,0.2571428571428571,0.0,20.000000000000007,-20.0,0.0
gpt56terra,implicit_demographic,white_woman,White-woman name,CC25_321a,35,0.42857142857142855,0.5714285714285714,0.0,0.4857142857142857,0.5142857142857142,0.0,5.714285714285716,-5.714285714285716,0.0
gpt56terra,implicit_demographic,white_woman,White-woman name,CC25_321b,35,0.37142857142857144,0.45714285714285713,0.17142857142857143,0.45714285714285713,0.37142857142857144,0.17142857142857143,8.57142857142857,-8.57142857142857,0.0
gpt56terra,implicit_demographic,white_woman,White-woman name,CC25_321c,35,0.8,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0
gpt56terra,implicit_demographic,white_woman,White-woman name,CC25_323a,35,0.8285714285714286,0.17142857142857143,0.0,0.8571428571428571,0.14285714285714285,0.0,2.857142857142847,-2.857142857142858,0.0
gpt56terra,implicit_demographic,white_woman,White-woman name,CC25_323b,35,0.08571428571428572,0.6857142857142857,0.22857142857142856,0.11428571428571428,0.6,0.2857142857142857,2.8571428571428568,-8.571428571428575,5.7142857142857135
gpt56terra,implicit_demographic,white_woman,White-woman name,CC25_323c,35,0.6857142857142857,0.3142857142857143,0.0,0.7428571428571429,0.2571428571428571,0.0,5.714285714285716,-5.714285714285716,0.0
gpt56terra,implicit_demographic,white_woman,White-woman name,CC25_323d,35,0.9428571428571428,0.05714285714285714,0.0,0.9714285714285714,0.02857142857142857,0.0,2.857142857142858,-2.857142857142857,0.0
